## htsjdk.samtools.metrics.StringHeader
# CollectGcBiasMetrics CHART_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-110465_S43_L002/gc_bias_metrics.pdf SUMMARY_OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-110465_S43_L002/summary_metrics.txt INPUT=/scratch/Shares/layer/projects/chco/bake_off_temp_files/bams_filtered_to_acmg_59/KAPAEnzyme-IDT-110465_S43_L002.bqsr.bam OUTPUT=/Shares/layer_shared/projects/chco/exome_bakeoff/Analyses/Biases/GCBias/results/KAPAEnzyme-IDT-110465_S43_L002/gc_bias_metrics.txt REFERENCE_SEQUENCE=/scratch/Shares/layer/ref/hg37/human_g1k_v37.fasta.gz    SCAN_WINDOW_SIZE=100 MINIMUM_GENOME_FRACTION=1.0E-5 IS_BISULFITE_SEQUENCED=false METRIC_ACCUMULATION_LEVEL=[ALL_READS] ALSO_IGNORE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Wed Mar 18 13:54:39 MDT 2020

## METRICS CLASS	picard.analysis.GcBiasDetailMetrics
ACCUMULATION_LEVEL	READS_USED	GC	WINDOWS	READ_STARTS	MEAN_BASE_QUALITY	NORMALIZED_COVERAGE	ERROR_BAR_WIDTH	SAMPLE	LIBRARY	READ_GROUP
All Reads	ALL	0	132619	0	0	0	0			
All Reads	ALL	1	95016	0	0	0	0			
All Reads	ALL	2	109250	0	0	0	0			
All Reads	ALL	3	139082	0	0	0	0			
All Reads	ALL	4	149438	0	0	0	0			
All Reads	ALL	5	152532	0	0	0	0			
All Reads	ALL	6	173446	0	0	0	0			
All Reads	ALL	7	187203	0	0	0	0			
All Reads	ALL	8	213554	0	0	0	0			
All Reads	ALL	9	241757	0	0	0	0			
All Reads	ALL	10	285954	0	0	0	0			
All Reads	ALL	11	351175	1	0	0.02769	0.02769			
All Reads	ALL	12	460264	3	0	0.063381	0.036593			
All Reads	ALL	13	609431	1	0	0.015956	0.015956			
All Reads	ALL	14	866131	2	0	0.022454	0.015877			
All Reads	ALL	15	1276991	7	28	0.053303	0.020147			
All Reads	ALL	16	1912298	19	24	0.096614	0.022165			
All Reads	ALL	17	2873264	20	28	0.067686	0.015135			
All Reads	ALL	18	4310883	23	20	0.051881	0.010818			
All Reads	ALL	19	6364320	59	23	0.090146	0.011736			
All Reads	ALL	20	9194506	68	21	0.071916	0.008721			
All Reads	ALL	21	12934834	94	20	0.070666	0.007289			
All Reads	ALL	22	17664262	117	21	0.064407	0.005954			
All Reads	ALL	23	23450931	202	22	0.08376	0.005893			
All Reads	ALL	24	30272954	316	24	0.101502	0.00571			
All Reads	ALL	25	37967796	519	24	0.132922	0.005835			
All Reads	ALL	26	46244861	802	23	0.168638	0.005955			
All Reads	ALL	27	54888845	982	25	0.173969	0.005552			
All Reads	ALL	28	63607757	1273	25	0.194609	0.005454			
All Reads	ALL	29	72092623	1651	25	0.22269	0.005481			
All Reads	ALL	30	80150381	2311	24	0.280374	0.005832			
All Reads	ALL	31	87582575	2687	26	0.298328	0.005755			
